,movie_title,sentiment,tomatometer_rating
3161,Lady and the Tramp,positive,10
3162,Lady Bird,positive,10
3163,Lady J ,positive,9
3164,Lady Macbeth,positive,9
3165,Ladyhawke,positive,7
3166,Lagerfeld Confidential,positive,5
3167,Laggies,positive,7
3168,Lake of Fire,positive,10
3169,Lake Placid,positive,5
3170,Lambert & Stamp,positive,9
3171,Land Ho!,positive,9
3172,Land of the Dead,positive,8
3173,Landline,positive,8
3174,Lara Croft - Tomb Raider,positive,3
3175,Lara Croft Tomb Raider - The Cradle of Life,positive,3
3176,Larry Crowne,positive,4
3177,Lassie,positive,10
3178,Last Action Hero,positive,4
3179,The Last Castle,positive,6
3180,Last Chance Harvey,positive,8
3181,Last Days in Vietnam,positive,10
3182,The Last Detail,positive,9
3183,The Last Emperor,positive,9
3184,The Last Exorcism,positive,8
3185,Last Flag Flying,positive,8
3186,The Last House on the Left,positive,7
3187,The Last Kiss,positive,5
3188,Last Knights,positive,2
3189,Last Love,positive,4
3190,Last Man Standing,positive,4
3191,The Last Picture Show,positive,10
3192,The Last Samurai,positive,7
3193,The Last Sin Eater,positive,3
3194,The Last Stand,positive,7
3195,The Last Station,positive,8
3196,Last Tango in Paris,positive,9
3197,The Last Temptation of Christ,positive,9
3198,Last Train Home,positive,10
3199,The Last Unicorn,positive,8
3200,Last Vegas,positive,5
3201,The Last Winter,positive,8
3202,Last Year at Marienbad ,positive,10
3203,L'Atalante,positive,10
3204,Laurence Anyways,positive,9
3205,The Lavender Hill Mob,positive,10
3206,L'Avventura,positive,10
3207,Law of Desire,positive,10
3208,Lawless Heart,positive,9
3209,Lawrence of Arabia,positive,10
3210,Lay the Favorite,positive,2
3211,Le Doulos,positive,10
3212,Le passé ,positive,10
3213,Le Petit Lieutenant,positive,8
3214,Le samouraï,positive,10
3215,Le Week-End,positive,9
3216,The League of Extraordinary Gentlemen,positive,2
3217,A League of Their Own,positive,8
3218,Leap!,positive,5
3219,Leap Year,positive,3
3220,Leap Year ,positive,10
3221,Learning To Drive,positive,7
3222,Leatherheads,positive,6
3223,Leave No Trace,positive,10
3224,Lebanon ,positive,10
3225,Lee Daniels' The Butler,positive,8
3226,Legally Blonde,positive,8
3227,"Legally Blonde 2 - Red, White & Blonde",positive,4
3228,The Legend of Drunken Master  ,positive,9
3229,The Legend of Hell House,positive,7
3230,Legend of the Guardians: The Owls of Ga'Hoole,positive,6
3231,Legendary,positive,2
3232,Legends of Oz: Dorothy's Return,positive,2
3233,Legends of the Fall,positive,6
3234,L'Enfant,positive,9
3235,Sister,positive,10
3236,L'Enfer d'Henri-Georges Clouzot ,positive,10
3237,Lenny,positive,9
3238,Léon: The Professional,positive,8
3239,Leonard Cohen: I'm Your Man,positive,7
3240,Les Plages d'Agnès ,positive,10
3241,Heartbeats,positive,8
3242,Les Misérables,positive,7
3243,Less Than Zero,positive,6
3244,Let Him Have It,positive,9
3245,Let It Snow,positive,9
3246,Let Me In,positive,9
3247,Let The Fire Burn,positive,10
3248,Let the Right One In,positive,10
3249,Let the Sunshine In ,positive,9
3250,Lethal Weapon,positive,9
3251,Lethal Weapon 2,positive,9
3252,Lethal Weapon 3,positive,7
3253,Letter From an Unknown Woman,positive,10
3254,Letters from Iwo Jima,positive,10
3255,Letters To God,positive,3
3256,Leviathan,positive,10
3257,Leviathan,positive,3
3258,Leviathan,positive,9
3259,Liberal Arts,positive,8
3260,Liberty Heights,positive,9
3261,Licence To Kill,positive,8
3262,Life of Pi,positive,9
3263,Life,positive,7
3264,The Life and Death of Colonel Blimp,positive,10
3265,"Life, Animated",positive,10
3266,The Life Aquatic with Steve Zissou,positive,6
3267,Life as a House,positive,5
3268,Life Itself,positive,10
3269,A Life Less Ordinary,positive,5
3270,Life Of Crime,positive,7
3271,The Life of David Gale,positive,2
3272,The Life of Emile Zola,positive,9
3273,Life of the Party,positive,4
3274,Life or Something Like It,positive,3
3275,Life Partners,positive,7
3276,Lifeboat,positive,10
3277,Light It Up,positive,4
3278,Light of My life,positive,9
3279,Light Sleeper,positive,9
3280,Lights Out,positive,8
3281,Like Father,positive,5
3282,"Like Father, Like Son",positive,9
3283,Like Me,positive,8
3284,Like Mike,positive,6
3285,Like Water for Chocolate ,positive,9
3286,Lila Says,positive,7
3287,Lilo & Stitch,positive,9
3288,Lilting,positive,9
3289,Limitless,positive,7
3290,Lincoln,positive,9
3291,The Lincoln Lawyer,positive,9
3292,Linda Ronstadt: The Sound of My Voice,positive,9
3293,Lion,positive,9
3294,Lipstick & Dynamite: The First Ladies of Wrestling,positive,7
3295,Listen Up Philip,positive,9
3296,Little,positive,5
3297,Little Accidents,positive,6
3298,Little Boy,positive,3
3299,Little Buddha,positive,7
3300,Little Caesar,positive,10
3301,Little Jerusalem,positive,7
3302,Little Manhattan,positive,8
3303,Little Men,positive,10
3304,Little Miss Sunshine,positive,10
3305,Little Monsters,positive,9
3306,Little Nicky,positive,3
3307,Little Pink House,positive,8
3308,Little Sister,positive,10
3309,Little White Lies,positive,5
3310,Little Women,positive,4
3311,Little Woods,positive,10
3312,Live and Let Die,positive,7
3313,Live By Night,positive,4
3314,Live Die Repeat: Edge of Tomorrow,positive,10
3315,Live Flesh ,positive,9
3316,The Living Daylights,positive,8
3317,Living in Emergency: Stories of Doctors Without Borders,positive,10
3318,Living in Oblivion,positive,9
3319,Lizzie,positive,7
3320,Local Hero,positive,10
3321,Locke,positive,10
3322,Lockout,positive,4
3323,Logan,positive,10
3324,Logan Lucky,positive,10
3325,Loggerheads,positive,8
3326,Lola Versus,positive,4
3327,London Boulevard,positive,4
3328,London Fields,positive,1
3329,London Has Fallen,positive,3
3330,London River,positive,10
3331,Lone Survivor,positive,8
3332,The Loneliness of the Long Distance Runner,positive,8
3333,Lonesome Jim,positive,7
3334,The Long Kiss Goodnight,positive,8
3335,Long Way North ,positive,10
3336,The Longest Yard,positive,4
3337,The Longshots,positive,5
3338,Look Who's Talking,positive,6
3339,Looking for Eric,positive,9
3340,Looking for Richard,positive,9
3341,The Lookout,positive,9
3342,Looper,positive,10
3343,L' Ora di Religione   ,positive,9
3344,Lord of Illusions,positive,7
3345,The Lord of the Rings,positive,6
3346,Lord of War,positive,7
3347,Lords of Chaos,positive,8
3348,Lords of Dogtown,positive,6
3349,Lorenzo's Oil,positive,10
3350,Los Angeles Plays Itself,positive,10
3351,Los ojos de Julia ,positive,10
3352,Losing Isaiah,positive,5
3353,Lost Girls,positive,8
3354,Lost Highway,positive,7
3355,Lost in America,positive,10
3356,Lost in La Mancha,positive,10
3357,Lost in Paris ,positive,9
3358,Lost In Translation,positive,10
3359,Lost River,positive,4
3360,The Lost Skeleton of Cadavra,positive,6
3361,The Lost Weekend,positive,10
3362,LoudQUIETloud: A Film About the Pixies,positive,7
3363,Louis C.K.: 2017,positive,10
3364,Love and Other Drugs,positive,5
3365,Love,positive,4
3366,Love Actually,positive,7
3367,Love After Love,positive,9
3368,Love and Basketball,positive,9
3369,Love and Death,positive,10
3370,Love & Friendship,positive,10
3371,Love & Mercy,positive,9
3372,Love Crime,positive,7
3373,"Love, Gilda",positive,9
3374,The Love Guru,positive,2
3375,Love Happens,positive,2
3376,Love in the Time of Cholera,positive,3
3377,Love Is All You Need,positive,8
3378,Love Is Strange,positive,10
3379,Love Liza,positive,6
3380,Love Ranch,positive,2
3381,"Love, Rosie",positive,4
3382,"Love, Simon",positive,10
3383,Love Songs,positive,7
3384,Love Stinks,positive,2
3385,Love Story,positive,7
3386,Love the Coopers,positive,2
3387,Love the Hard Way,positive,3
3388,Love Wedding Repeat,positive,4
3389,Lovelace,positive,6
3390,Loveless ,positive,10
3391,Love's Labour's Lost,positive,5
3392,Loving,positive,9
3393,Loving Pablo,positive,4
3394,Loving Vincent,positive,9
3395,Low Down,positive,6
3396,Lower City ,positive,7
3397,Lowlife,positive,10
3398,Lu Over the Wall ,positive,8
3399,Lucky Break,positive,5
3400,Lucky Grandma,positive,10
3401,Lucky Number Slevin,positive,6
3402,Lucky Them,positive,8
3403,Lucky You,positive,3
3404,Lucy,positive,7
3405,Lumumba,positive,9
3406,Lust Stories,positive,10
3407,Lymelife,positive,7
3408,Ma,positive,6
3409,My Life in Pink ,positive,10
3410,MacGruber,positive,5
3411,Macbeth,positive,9
3412,Machete Kills,positive,3
3413,The Machinist,positive,8
3414,Mad Hot Ballroom,positive,9
3415,Mad Max Beyond Thunderdome,positive,9
3416,Mad Max: Fury Road,positive,10
3417,Madagascar,positive,6
3418,Madagascar 3: Europe's Most Wanted,positive,8
3419,Madagascar: Escape 2 Africa,positive,7
3420,Madame Satã,positive,7
3421,Made,positive,8
3422,Madea's Family Reunion,positive,3
3423,Madeline's Madeline,positive,9
3424,Mother ,positive,10
3425,The Madness of King George,positive,10
3426,Mafioso,positive,10
3427,The Magdalene Sisters,positive,10
3428,Maggie,positive,7
3429,Maggie's Plan,positive,9
3430,Magic in the Moonlight,positive,6
3431,Magic in the Water,positive,3
3432,Magic Magic,positive,7
3433,Magic Mike,positive,8
3434,Magic Mike XXL,positive,7
3435,Magic Trip,positive,8
3436,Magician: The Astonishing Life and Work of Orson Welles,positive,8
3437,Magnolia,positive,9
3438,Maiden,positive,10
3439,The Majestic,positive,5
3440,Major League,positive,9
3441,Major League II,positive,1
3442,Make It Happen,positive,3
3443,Maleficent,positive,6
3444,Maleficent: Mistress of Evil,positive,5
3445,Malibu's Most Wanted,positive,4
3446,Mallrats,positive,6
3447,Mama,positive,7
3448,Mamma Mia!,positive,6
3449,Mamma Mia! Here We Go Again,positive,8
3450,A Man Apart,positive,2
3451,The Man from Elysian Fields,positive,6
3452,Jimmy Carter Man From Plains,positive,8
3453,Man Push Cart,positive,9
3454,Man Up,positive,9
3455,The Man Who Fell to Earth,positive,9
3456,The Man Who Shot Liberty Valance,positive,10
3457,The Man Who Wasn't There,positive,9
3458,Man With a Movie Camera,positive,10
3459,The Man with Two Brains,positive,8
3460,The Man Without a Past,positive,10
3461,Management,positive,5
3462,Manchester by the Sea,positive,10
3463,Mandela: Long Walk to Freedom,positive,7
3464,Manderlay,positive,6
3465,All the Boys Love Mandy Lane,positive,5
3466,Mandy,positive,10
3467,Manglehorn,positive,6
3468,Manhattan,positive,10
3469,Manito,positive,10
3470,"Manolo, The Boy Who Made Shoes For Lizards",positive,7
3471,Manufactured Landscapes,positive,9
3472,Manuscripts Don't Burn,positive,10
3473,Many Adventures of Winnie the Pooh,positive,10
3474,Mapplethorpe,positive,4
3475,Maps to the Stars,positive,7
3476,Marauders,positive,3
3477,March of the Penguins,positive,10
3478,Margin Call,positive,9
3479,Margot at the Wedding,positive,6
3480,Maria Bamford: Old Baby,positive,10
3481,Maria By Callas,positive,10
3482,Maria Full of Grace,positive,10
3483,Marianne & Leonard: Words of Love,positive,8
3484,Marie Curie: The Courage of Knowledge,positive,7
3485,Marjorie Prime,positive,10
3486,Marley,positive,10
3487,Marley & Me,positive,7
3488,Marnie,positive,9
3489,Marriage Story,positive,10
3490,Married to the Mob,positive,9
3491,Marrowbone,positive,5
3492,Marshall,positive,9
3493,Marshland ,positive,10
3494,Martha Marcy May Marlene,positive,10
3495,Marvel's The Avengers,positive,10
3496,Marvin's Room,positive,9
3497,Marwencol,positive,10
3498,Mary,positive,1
3499,Mary and The Witch's Flower,positive,9
3500,Mary Poppins,positive,10
3501,Mary Reilly,positive,3
3502,Mary Shelley,positive,4
3503,Mary Shelley's Frankenstein,positive,4
3504,M*A*S*H,positive,9
3505,The Mask of Zorro,positive,9
3506,Master and Commander: The Far Side of the World,positive,9
3507,Master Z: Ip Man Legacy,positive,9
3508,Masterminds,positive,4
3509,Matador,positive,10
3510,Matchstick Men,positive,9
3511,The Matrix,positive,9
3512,The Matrix Reloaded,positive,8
3513,Maudie,positive,9
3514,Maurice,positive,9
3515,Maverick,positive,7
3516,Max,positive,4
3517,Max Keeble's Big Move,positive,3
3518,Max Manus: Man of War,positive,8
3519,Max Steel,positive,1
3520,Maxed Out,positive,9
3521,Mayhem,positive,9
3522,Maze Runner: The Death Cure,positive,5
3523,Maze Runner: The Scorch Trials,positive,5
3524,McCabe & Mrs. Miller,positive,9
3525,McFarland USA,positive,9
3526,McQueen,positive,10
3527,Me and Earl and the Dying Girl,positive,9
3528,Me Without You,positive,7
3529,Me You Them,positive,8
3530,Mean Dreams,positive,8
3531,Mean Girls,positive,9
3532,Mean Machine,positive,4
3533,Mean Streets,positive,10
3534,The Mechanic,positive,6
3535,Mechanic: Resurrection,positive,4
3536,The Medallion,positive,2
3537,Medicine for Melancholy,positive,9
3538,Meek's Cutoff,positive,9
3539,Meet Dave,positive,3
3540,Meet Joe Black,positive,5
3541,Meet Me In St. Louis,positive,10
3542,Meet the Fockers,positive,4
3543,Meet the Parents,positive,9
3544,Meet The Patels,positive,9
3545,Meet the Robinsons,positive,7
3546,Megamind,positive,8
3547,Megan Leavey,positive,9
3548,The Mermaid ,positive,10
3549,Melancholia,positive,8
3550,Memoirs of an Invisible Man,positive,3
3551,Memories of Murder,positive,10
3552,Memory: The Origins of Alien,positive,9
3553,Men in Black,positive,10
3554,Men in Black II,positive,4
3555,Men in Black III,positive,7
3556,Men of Honor,positive,5
3557,Menace II Society,positive,9
3558,Menashe,positive,10
3559,William Shakespeare's The Merchant of Venice,positive,8
3560,Merci Docteur Rey,positive,1
3561,Mercury 13,positive,10
3562,"Merry Christmas, Mr. Lawrence",positive,9
3563,The Merry Gentleman,positive,7
3564,Meru,positive,9
3565,Mesrine: Public Enemy #1 ,positive,9
3566,The Messenger: The Story of Joan of Arc,positive,4
3567,Metallica: Some Kind of Monster,positive,9
3568,Metallica Through the Never,positive,8
3569,Metropolitan,positive,10
3570,The Mexican,positive,6
3571,MI-5 ,positive,7
3572,Miami Rhapsody,positive,5
3573,Miami Vice,positive,5
3574,Michael Clayton,positive,10
3575,Michael Collins,positive,8
3576,Michael Jackson's This Is It,positive,9
3577,Micmacs ,positive,8
3578,Pranzo di Ferragosto ,positive,9
3579,Middle Men,positive,5
3580,Middle of Nowhere,positive,9
3581,Midnight Express,positive,10
3582,Midnight Family,positive,10
3583,Midnight in Paris,positive,10
3584,Midnight in the Garden of Good and Evil,positive,6
3585,Midnight Run,positive,10
3586,Midnight Special,positive,9
3587,Midnight's Children,positive,5
3588,Midsommar,positive,9
3589,A Midsummer Night's Sex Comedy,positive,8
3590,Mifune: The Last Samurai,positive,9
3591,The Mighty,positive,8
3592,The Mighty Ducks,positive,3
3593,The Mighty Quinn,positive,9
3594,A Mighty Wind,positive,9
3595,Mike and Dave Need Wedding Dates,positive,4
3596,The Milagro Beanfield War,positive,6
3597,Mildred Pierce,positive,9
3598,Mile 22,positive,3
3599,Miles Ahead,positive,8
3600,Miles Davis: Birth of the Cool,positive,10
3601,Military Wives,positive,8
3602,Milk,positive,10
3603,Millennium Actress ,positive,10
3604,Miller's Crossing,positive,10
3605,Million Dollar Arm,positive,7
3606,The Million Dollar Hotel,positive,3
3607,Millions,positive,9
3608,Secret Sunshine,positive,10
3609,The Last Mimzy,positive,6
3610,Minions,positive,6
3611,Minority Report,positive,10
3612,Miracle at St. Anna,positive,4
3613,Miracle Mile,positive,10
3614,The Miracle of Morgan's Creek,positive,9
3615,Miracle on 34th Street,positive,10
3616,Miracles from Heaven,positive,5
3617,Mirai,positive,10
3618,Mirror Mirror,positive,6
3619,MirrorMask,positive,6
3620,Misery,positive,10
3621,Misery Loves Comedy,positive,4
3622,Mishima: A Life in Four Chapters,positive,9
3623,Miss Americana,positive,10
3624,Miss Bala,positive,9
3625,Miss Congeniality,positive,5
3626,Miss Juneteenth,positive,10
3627,Miss Peregrine's Home for Peculiar Children,positive,7
3628,Miss Pettigrew Lives for a Day,positive,8
3629,Miss Potter,positive,7
3630,Miss You Already,positive,8
3631,Missing Link,positive,9
3632,Mission: Impossible,positive,7
3633,Mission: Impossible 2,positive,6
3634,Mission: Impossible III,positive,8
3635,Mission: Impossible Ghost Protocol,positive,10
3636,Mission to Mars,positive,3
3637,Mississippi Burning,positive,9
3638,The Mist,positive,8
3639,Mixed Nuts,positive,2
3640,Mo' Better Blues,positive,8
3641,Moana,positive,10
3642,The Mod Squad,positive,1
3643,Modern Romance,positive,9
3644,Modern Times,positive,10
3645,Modigliani,positive,1
3646,Moebius,positive,8
3647,Mohawk,positive,9
3648,Molly's Game,positive,9
3649,Mom and Dad,positive,8
3650,Mommie Dearest,positive,5
3651,Mommy,positive,9
3652,Mon Oncle,positive,10
3653,Mona Lisa Smile,positive,4
3654,Mondays in the Sun ,positive,9
3655,Money Monster,positive,6
3656,Money Train,positive,3
3657,Moneyball,positive,10
3658,Mongol,positive,9
3659,Monkey Shines: An Experiment in Fear,positive,6
3660,Monkeybone,positive,2
3661,Monsieur Verdoux,positive,10
3662,Monsoon Wedding,positive,10
3663,Monster,positive,9
3664,Monster Family,positive,2
3665,Monster House,positive,8
3666,Monster Hunt ,positive,7
3667,Monster Trucks,positive,4
3668,Monsters,positive,8
3669,Monsters and Men,positive,9
3670,Monster's Ball,positive,9
3671,"Monsters, Inc.",positive,10
3672,Monsters University,positive,9
3673,Monsters vs. Aliens,positive,8
3674,Monty Python's Life of Brian,positive,10
3675,Monty Python's The Meaning of Life,positive,9
3676,L'écume des jours ,positive,7
3677,Moon,positive,10
3678,Moonlight,positive,10
3679,Moonlight Mile,positive,7
3680,Moonrise Kingdom,positive,10
3681,Moonstruck,positive,10
3682,More Than a Game,positive,8
3683,Morgan,positive,4
3684,Morning Glory,positive,6
3685,Morning Light,positive,4
3686,Mortal Engines,positive,3
3687,Mortdecai,positive,2
3688,"Moscow, Belgium ",positive,10
3689,Moscow On The Hudson,positive,9
3690,The Mosquito Coast,positive,8
3691,Most Beautiful Island,positive,10
3692,Most Wanted,positive,7
3693,Mostly Martha ,positive,10
3694,mother!,positive,7
3695,Mother and Child,positive,8
3696,Mother Of George,positive,10
3697,Motherhood,positive,3
3698,Moulin Rouge!,positive,8
3699,Mountains May Depart ,positive,10
3700,Movie 43,positive,1
3701,Moving Midway,positive,10
3702,Mowgli: Legend of the Jungle,positive,6
3703,Mr. & Mrs. Smith,positive,7
3704,Mr. Brooks,positive,6
3705,Mr. Deeds,positive,3
3706,Mr. Holmes,positive,9
3707,Mr. Hulot's Holiday ,positive,10
3708,Mr. Magorium's Wonder Emporium,positive,4
3709,Mr. Mom,positive,9
3710,Mr. Nobody,positive,7
3711,Mr. Peabody & Sherman,positive,9
3712,Mr. Right,positive,5
3713,Mr. Turner,positive,10
3714,Mr. Woodcock,positive,2
3715,Mrs. Brown,positive,10
3716,Mrs. Doubtfire,positive,8
3717,Mrs. Henderson Presents,positive,7
3718,Mrs. Lowry & Son,positive,7
3719,Mrs. Miniver,positive,10
3720,Mrs. Palfrey at the Claremont,positive,8
3721,Much Ado About Nothing,positive,9
3722,Mud,positive,10
3723,Mudbound,positive,10
3724,Mugabe and the White African,positive,10
3725,Mulan,positive,9
3726,The Mule,positive,9
3727,Mulholland Falls,positive,4
3728,Multiplicity,positive,5
3729,Mumford,positive,6
3730,The Mummy Returns,positive,5
3731,The Mummy: Tomb of the Dragon Emperor,positive,2
3732,Munich,positive,8
3733,The Muppet Christmas Carol,positive,8
3734,The Muppet Movie,positive,9
3735,Muppet Treasure Island,positive,8
3736,Muppets From Space,positive,7
3737,Muppets Most Wanted,positive,9
3738,The Muppets Take Manhattan,positive,9
3739,Murder in the First,positive,6
3740,Murder on the Orient Express,positive,10
3741,Murder On The Orient Express,positive,7
3742,Muscle Shoals,positive,10
3743,The Muse,positive,6
3744,Music and Lyrics,positive,7
3745,Music From the Inside Out,positive,9
3746,Music of the Heart,positive,7
3747,Music Within,positive,4
3748,Must Love Dogs,positive,4
3749,Mustang,positive,10
3750,Mute,positive,3
3751,My Dog Tulip,positive,10
3752,My All American,positive,4
3753,My Beautiful Laundrette,positive,10
3754,My Best Friend,positive,8
3755,My Best Friend's Wedding,positive,8
3756,My Big Fat Greek Wedding,positive,8
3757,My Big Fat Greek Wedding 2,positive,3
3758,My Blind Brother,positive,9
3759,My Bloody Valentine 3-D,positive,7
3760,My Bodyguard,positive,9
3761,"My Country, My Country",positive,9
3762,My Cousin Rachel,positive,8
3763,My Cousin Vinny,positive,9
3764,My Darling Clementine,positive,10
3765,My Date With Drew,positive,8
3766,My Days of Mercy,positive,9
3767,My Dog Skip,positive,8
3768,My Entire High School Sinking Into the Sea,positive,9
3769,My Favorite Year,positive,10
3770,My Fellow Americans,positive,5
3771,My Journey Through French Cinema ,positive,10
3772,My Left Foot,positive,10
3773,My Life as a Dog ,positive,10
3774,My Life as a Zucchini ,positive,10
3775,My Little Pony: The Movie,positive,5
3776,My Old Lady,positive,7
3777,My Own Private Idaho,positive,9
3778,My Summer of Love,positive,10
3779,My Super Ex-Girlfriend,positive,4
3780,Mysteries of Lisbon,positive,9
3781,The Mysteries of Pittsburgh,positive,2
3782,Mystery Men,positive,7
3783,Mystery Road,positive,10
3784,Mystery Science Theater 3000: The Movie,positive,9
3785,Mystic River,positive,9
3786,The Myth Of The American Sleepover,positive,9
3787,Nacho Libre,positive,5
3788,The Naked Gun 2 1/2: The Smell of Fear,positive,6
3789,The Namesake,positive,9
3790,Nancy Drew,positive,6
3791,Nancy Drew and the Hidden Staircase,positive,7
3792,The Nanny Diaries,positive,4
3793,Nanny McPhee Returns,positive,8
3794,Napoleon Dynamite,positive,8
3795,Nappily Ever After,positive,8
3796,Narc,positive,9
3797,Narco Cultura,positive,9
3798,Nas: Time Is Illmatic,positive,10
3799,Nashville,positive,10
3800,Nasty Baby,positive,7
3801,National Lampoon's Christmas Vacation,positive,7
3802,National Lampoon's European Vacation,positive,4
3803,National Lampoon's Vacation,positive,10
3804,National Lampoon's Van Wilder,positive,2
3805,National Treasure,positive,5
3806,National Treasure: Book of Secrets,positive,4
3807,National Velvet,positive,10
3808,The Natural,positive,9
3809,Natural Born Killers,positive,5
3810,Tell No One ,positive,10
3811,Nebraska,positive,10
3812,Necessary Roughness,positive,4
3813,Neighbors,positive,8
3814,Neighbors 2: Sorority Rising,positive,7
3815,Nekrotronic,positive,4
3816,Nell,positive,6
3817,Nerve,positive,7
3818,The Net,positive,5
3819,Network,positive,10
3820,Never Apologize: A Personal Visit With Lindsay Anderson,positive,7
3821,Never Been Thawed,positive,6
3822,Never Die Alone,positive,3
3823,Never Let Me Go,positive,8
3824,Never Rarely Sometimes Always,positive,10
3825,Never Talk to Strangers,positive,2
3826,New Best Friend,positive,1
3827,New Jack City,positive,8
3828,New York Doll,positive,10
3829,"New York, I Love You",positive,4
3830,New York Minute,positive,2
3831,Newsies,positive,4
3832,Next Goal Wins,positive,10
3833,Next Stop Wonderland,positive,8
3834,Nick and Norah's Infinite Playlist,positive,8
3835,Night at the Museum 2: Battle of the Smithsonian,positive,5
3836,Night Catches Us,positive,9
3837,Night Moves,positive,9
3838,Night of the Living Dead,positive,7
3839,Il portiere di notte ,positive,7
3840,Night School,positive,3
3841,Night Shift,positive,10
3842,Night Watch,positive,7
3843,Nightingale,positive,9
3844,The Nightmare Before Christmas,positive,10
3845,Nightmare Cinema,positive,8
3846,Nights in Rodanthe,positive,4
3847,Nim's Island,positive,6
3848,Ninotchka,positive,10
3849,The Ninth Gate,positive,5
3850,Nixon,positive,8
3851,No,positive,10
3852,No End in Sight,positive,10
3853,No No: A Dockumentary,positive,10
3854,No One Knows About Persian Cats ,positive,10
3855,No Reservations,positive,5
3856,No Strings Attached,positive,5
3857,No Such Thing,positive,4
3858,Noah,positive,8
3859,Noble,positive,9
3860,Nobody's Fool,positive,3
3861,Nocturnal Animals,positive,8
3862,Noel,positive,3
3863,Noi the Albino ,positive,9
3864,The Nomi Song,positive,10
3865,Norman ,positive,9
3866,Norman Lear: Just Another Version of You,positive,9
3867,"Norte, the End of History",positive,10
3868,North by Northwest,positive,10
3869,North Country,positive,7
3870,North Dallas Forty,positive,9
3871,North Face ,positive,9
3872,"Noordzee, Texas ",positive,9
3873,Northern Soul,positive,8
3874,Northfork,positive,6
3875,Norwegian Wood,positive,8
3876,Nosferatu: Phantom der Nacht ,positive,10
3877,Nostalgia,positive,4
3878,Not Another Teen Movie,positive,3
3879,Not Fade Away,positive,8
3880,Notes on a Scandal,positive,9
3881,Nothing But the Truth,positive,9
3882,Nothing but Trouble,positive,1
3883,Notting Hill,positive,9
3884,Novitiate,positive,9
3885,Now You See Me 2,positive,4
3886,Nowhere Boy,positive,9
3887,Nurse Betty,positive,9
3888,Nutty Professor II: The Klumps,positive,3
3889,"O Brother, Where Art Thou?",positive,8
3890,Oasis,positive,10
3891,Oasis: Supersonic,positive,9
3892,The Object of My Affection,positive,6
3893,Oblivion,positive,6
3894,Obvious Child,positive,10
3895,Ocean's 8,positive,7
3896,Ocean's Eleven,positive,9
3897,Ocean's Thirteen,positive,8
3898,Ocean's Twelve,positive,6
3899,October Country,positive,9
3900,October Sky,positive,10
3901,Octopussy,positive,5
3902,Oculus,positive,8
3903,Of Gods and Men,positive,10
3904,Off the Map,positive,8
3905,Office Christmas Party,positive,5
3906,Office Space,positive,9
3907,An Officer and a Gentleman,positive,8
3908,Official Secrets,positive,9
3909,Offside,positive,10
3910,"Oh, God!",positive,8
3911,O' Horten,positive,10
3912,Okja,positive,9
3913,Oklahoma!,positive,9
3914,Old Yeller,positive,10
3915,Oliver & Company,positive,6
3916,Oliver Twist,positive,10
3917,Olympic Dreams,positive,8
3918,Olympus Has Fallen,positive,5
3919,Omar,positive,10
3920,The Omega Man,positive,7
3921,On a Magical Night ,positive,7
3922,On Chesil Beach,positive,7
3923,On Golden Pond,positive,10
3924,On Guard,positive,9
3925,On Her Majesty's Secret Service,positive,9
3926,On_Line,positive,4
3927,On the Basis of Sex,positive,8
3928,On the Beach at Night Alone ,positive,10
3929,On the Road,positive,5
3930,Once,positive,10
3931,Once in the Life,positive,3
3932,Once Upon a Deadpool,positive,6
3933,Once Upon a Forest,positive,3
3934,Once Upon a Time in America,positive,9
3935,Once Upon a Time in Anatolia,positive,10
3936,Once Upon a Time In Hollywood,positive,9
3937,Once Upon a Time in the West,positive,10
3938,Once Upon a Time in Venice,positive,3
3939,Once Were Warriors,positive,10
3940,Ondine,positive,7
3941,One Day,positive,4
3942,One Flew Over the Cuckoo's Nest,positive,10
3943,One From the Heart,positive,6
3944,One Hour Photo,positive,9
3945,One Missed Call,positive,5
3946,One of Us,positive,10
3947,One True Thing,positive,9
3948,Only God Forgives,positive,5
3949,Only Human ,positive,8
3950,Only the Brave,positive,9
3951,Only the Strong Survive,positive,7
3952,Onward,positive,9
3953,Opal Dream,positive,7
3954,Open City,positive,10
3955,Open Range,positive,8
3956,Open Water,positive,8
3957,Open Your Eyes ,positive,9
3958,Operation Finale,positive,7
3959,Ophelia,positive,7
3960,The Opposite of Sex,positive,9
3961,Or ,positive,8
3962,Oranges And Sunshine,positive,7
3963,Orca - The Killer Whale,positive,1
3964,Ordinary People,positive,9
3965,Orgazmo,positive,5
3966,The Original Kings of Comedy,positive,9
3967,Orlando,positive,9
3968,Osama,positive,10
3969,"Oslo, August 31st",positive,10
3970,Osmosis Jones,positive,6
3971,OSS 117: Rio ne répond plus ,positive,8
3972,The Other Boleyn Girl,positive,5
3973,The Other Guys,positive,8
3974,The Other Sister,positive,3
3975,Ouija,positive,1
3976,Our Brand Is Crisis,positive,10
3977,Our Brand is Crisis,positive,4
3978,Our Family Wedding,positive,2
3979,Our Kind of Traitor,positive,8
3980,Our Song,positive,10
3981,Our Souls at Night,positive,9
3982,Out of Africa,positive,6
3983,Out of the Furnace,positive,6
3984,Out of Time,positive,7
3985,Out Stealing Horses ,positive,8
3986,Outcast,positive,1
3987,Outfoxed: Rupert Murdoch's War on Journalism,positive,9
3988,The Outlaw Josey Wales,positive,10
